treshold	score
0.0	0.9079956938735565
0.1	0.9098431961027381
0.2	0.9175365912007133
0.30000000000000004	0.9287749287749287
0.4	0.9386485722363584
0.5	0.9441008242534961
0.6000000000000001	0.9427415671690481
0.7000000000000001	0.9357560731606533
0.8	0.9271481698962615
0.9	0.9210184641482352
1.0	0.9200430612644354
